customer_id,name,age,gender,income,transaction_id,product_id,amount,payment_mode,date,purchased,income_missing,gender_label,city_Bangalore,city_Chennai,city_Delhi,city_Kolkata,city_Mumbai,city_Pune,city_Surat,fav_category_Electronics,fav_category_Grocery,fav_category_Sports,fav_category_Electronics,fav_category_Grocery,fav_category_Sports,fav_category_Electronics,fav_category_Grocery,fav_category_Sports,education,satisfaction,education_ord,satisfaction_ord
986.0,Aarav,53.0,Female,23062.0,T06590,P003,224.0,Cash,2025-01-07,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,Master's,Very Dissatisfied,3,0
789.0,Riya,40.0,Female,73409.0,T06591,P001,2776.0,Debit Card,2025-12-18,1,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,Diploma,Neutral,1,2
350.0,Aarav,38.0,Female,91493.0,T06592,P001,582.0,Debit Card,,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,Diploma,Very Satisfied,1,4
724.0,Kabir,37.0,Male,31679.0,T06593,P003,2787.0,Credit Card,2025-05-22,1,0,1,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,Bachelor's,Neutral,2,2
302.0,Meera,41.0,Male,45579.0,T06594,P003,2762.0,Credit Card,2025-04-17,1,0,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,Bachelor's,Very Dissatisfied,2,0
592.0,Diya,48.0,Male,90160.0,T06595,P001,2723.0,Cash,2025-12-08,1,0,1,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,Master's,Dissatisfied,3,1
529.0,Meera,52.0,Male,64983.489629553194,T06596,P004,767.0,UPI,2025-02-22,0,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,Bachelor's,Dissatisfied,2,1
289.0,Isha,26.0,Male,39638.0,T06597,P002,2848.0,Debit Card,2025-01-13,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,Master's,Dissatisfied,3,1
943.0,Kabir,49.0,Female,25403.0,T06598,,2712.0,UPI,2025-10-14,1,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,High School,Very Satisfied,0,4
818.0,Aarav,25.0,Male,97895.0,T06599,P001,2245.0,Credit Card,2025-03-28,1,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,Diploma,Neutral,1,2
301.0,Diya,27.0,Female,20100.0,T06600,P001,380.0,Cash,2025-10-16,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,High School,Neutral,0,2
910.0,Isha,21.0,Male,97167.0,T06601,P003,1384.0,Credit Card,2025-05-01,1,0,1,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,High School,Very Dissatisfied,0,0
456.0,Aarav,34.0,Male,51051.0,T06602,P001,1175.0,Debit Card,2025-11-14,1,0,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,Bachelor's,Neutral,2,2
319.0,Aryan,52.0,Female,53469.0,T06603,P001,2840.0,Debit Card,2025-01-21,1,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,High School,Very Satisfied,0,4
115.0,Diya,32.0,Female,55017.0,T06604,P006,2613.0,UPI,2025-05-31,1,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,Bachelor's,Very Satisfied,2,4
705.0,Meera,48.0,Male,93654.0,T06605,P005,2651.0,Cash,2025-01-26,1,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,PhD,Very Dissatisfied,4,0
648.0,Kabir,19.0,Male,77254.0,T06606,P003,362.0,Debit Card,2025-06-16,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,Bachelor's,Dissatisfied,2,1
975.0,Vivaan,49.0,Female,94070.0,T06607,P005,817.0,Credit Card,2025-06-02,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bachelor's,Very Dissatisfied,2,0
121.0,Vivaan,48.0,Male,47841.0,T06608,P005,1338.0,Cash,2025-06-24,1,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Master's,Satisfied,3,3
809.0,Vivaan,28.0,Male,59708.0,T06609,P006,2125.0,Debit Card,2025-02-18,1,0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,Diploma,Very Satisfied,1,4
934.0,Aarav,26.0,Female,36029.0,T06610,P005,114.0,Debit Card,2025-11-14,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,Diploma,Very Dissatisfied,1,0
871.0,Aryan,31.0,Female,97042.0,,P006,116.0,Cash,2025-01-22,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,Master's,Dissatisfied,3,1
858.0,Riya,47.0,Male,28127.0,T06612,P002,1665.7319715258434,UPI,2025-06-16,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,Master's,Dissatisfied,3,1
398.0,Diya,48.0,Female,42713.0,T06613,P005,2569.0,Credit Card,2025-10-31,1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Master's,Very Satisfied,3,4
279.0,Aarav,35.0,Male,95858.0,T06614,P006,2714.0,Debit Card,2025-05-11,1,0,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,Bachelor's,Neutral,2,2
362.0,Diya,52.0,Male,61284.0,T06615,P003,2198.0,UPI,2025-01-27,1,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Diploma,Neutral,1,2
987.0,Aarav,54.0,Female,75277.0,T06616,P002,2111.0,Cash,2025-10-08,1,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,Diploma,Dissatisfied,1,1
861.0,Kabir,50.0,Male,31325.0,T06617,P006,2804.0,Debit Card,2025-06-20,1,0,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,High School,Dissatisfied,0,1
325.0,Aarav,47.0,Female,96803.0,T06618,P003,1004.0,UPI,2025-10-14,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,Bachelor's,Very Dissatisfied,2,0
713.0,Aarav,42.0,Female,98966.0,T06619,P006,2216.0,Credit Card,2025-06-01,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Diploma,Very Satisfied,1,4
215.0,Diya,41.0,Male,40700.0,T06620,P001,2370.0,Debit Card,2025-06-14,1,0,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,Master's,Very Dissatisfied,3,0
307.0,Riya,36.0,Male,73014.0,T06621,P006,1030.0,Credit Card,2025-03-04,1,0,1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,Bachelor's,Satisfied,2,3
199.0,Riya,23.0,Female,34853.0,T06622,P001,1371.0,Cash,2025-08-17,1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,PhD,Satisfied,4,3
431.0,Meera,47.0,Male,31326.0,T06623,P003,2687.0,Debit Card,2025-12-11,1,0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,Master's,Very Satisfied,3,4
806.0,Kabir,50.0,Female,34075.0,T06624,,137.0,Credit Card,2025-11-04,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,Master's,Satisfied,3,3
198.0,Aarav,31.0,Male,36010.0,T06625,P001,997.0,Cash,2025-02-22,0,0,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,PhD,Very Satisfied,4,4
215.0,Isha,47.0,Female,56445.0,T06626,P006,551.0,Cash,2025-09-20,0,0,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,Bachelor's,Dissatisfied,2,1
802.0,Kabir,55.0,Female,50530.0,T06627,P001,1260.0,UPI,2025-09-13,1,0,0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,PhD,Very Dissatisfied,4,0
193.0,Vivaan,28.0,Male,64983.489629553194,T06628,P006,1665.7319715258434,Cash,2025-05-27,0,0,1,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,High School,Neutral,0,2
556.0,Diya,25.0,Male,63654.0,,P002,2410.0,UPI,2025-04-30,1,0,1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,Master's,Neutral,3,2
690.0,Vivaan,38.458750645327825,Male,66402.0,,,2677.0,UPI,2025-10-28,1,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,PhD,Very Dissatisfied,4,0
800.0,Aryan,50.0,Female,45060.0,T06631,P004,191.0,UPI,2025-06-13,0,0,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,PhD,Neutral,4,2
399.0,Meera,33.0,Female,66993.0,T06632,P003,2385.0,UPI,2025-06-23,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,Bachelor's,Dissatisfied,2,1
390.0,Diya,36.0,Female,43196.0,T06633,P005,2089.0,UPI,2025-04-19,1,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,High School,Dissatisfied,0,1
325.0,Diya,44.0,Female,64983.489629553194,T06634,P006,190.0,Credit Card,,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,Bachelor's,Neutral,2,2
116.0,Kabir,34.0,Female,60452.0,,P002,2725.0,UPI,,1,0,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,PhD,Very Satisfied,4,4
773.0,Riya,29.0,Male,61129.0,T06636,P001,2509.0,UPI,2025-09-01,1,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,PhD,Neutral,4,2
608.0,Vivaan,28.0,Female,96827.0,T06637,P002,618.0,Debit Card,2025-11-29,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,Master's,Neutral,3,2
680.0,Diya,22.0,Female,76636.0,T06638,P004,2710.0,UPI,2025-05-16,1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,PhD,Very Dissatisfied,4,0
,Riya,18.0,Male,24804.0,T06639,P005,1390.0,Credit Card,2025-04-17,1,0,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,Master's,Neutral,3,2
983.0,Diya,27.0,Male,51334.0,T06640,,2194.0,Credit Card,2025-06-02,1,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Bachelor's,Very Dissatisfied,2,0
362.0,Riya,23.0,Male,59440.0,T06641,P002,1778.0,Credit Card,2025-09-29,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,High School,Satisfied,0,3
270.0,Diya,19.0,Female,51139.0,T06642,,597.0,Debit Card,2025-11-27,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,High School,Very Satisfied,0,4
328.0,Diya,38.458750645327825,Female,33950.0,T06643,P006,2117.0,Credit Card,2025-01-18,1,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,Diploma,Very Dissatisfied,1,0
774.0,Diya,32.0,Male,58488.0,T06644,P006,2390.0,Credit Card,2025-12-16,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,Master's,Very Dissatisfied,3,0
380.0,Vivaan,34.0,Female,91121.0,T06645,P002,2882.0,UPI,2025-12-29,1,0,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,Master's,Dissatisfied,3,1
,Meera,35.0,Female,76310.0,T06646,P002,1734.0,UPI,2025-01-13,1,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,Diploma,Very Dissatisfied,1,0
112.0,Diya,31.0,Male,87258.0,T06647,P005,519.0,UPI,2025-10-01,0,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,Diploma,Satisfied,1,3
,Aarav,22.0,Male,89400.0,T06648,P006,1167.0,Credit Card,2025-10-22,1,0,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,High School,Very Dissatisfied,0,0
860.0,Riya,29.0,Male,92807.0,T06649,P004,2592.0,UPI,2025-03-03,1,0,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,Master's,Satisfied,3,3
790.0,Meera,45.0,Male,40386.0,T06650,P001,729.0,Debit Card,2025-11-17,0,0,1,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,Master's,Satisfied,3,3
323.0,Diya,20.0,Female,87370.0,T06651,P005,2965.0,Debit Card,2025-07-18,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,PhD,Neutral,4,2
174.0,Aryan,26.0,Male,73283.0,T06652,P006,2938.0,Debit Card,2025-08-04,1,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,High School,Very Satisfied,0,4
268.0,Kabir,27.0,Female,22353.0,T06653,P004,1690.0,UPI,2025-01-12,1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Diploma,Satisfied,1,3
465.0,Diya,38.458750645327825,Male,96831.0,T06654,,1531.0,Debit Card,2025-03-27,1,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,High School,Satisfied,0,3
931.0,Meera,20.0,Male,42247.0,T06655,,1534.0,Cash,2025-10-02,1,0,1,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,Master's,Dissatisfied,3,1
975.0,Vivaan,38.458750645327825,Male,425220.0,T06656,P004,1379.0,Cash,2025-08-29,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,Master's,Neutral,3,2
350.0,Diya,30.0,Female,54723.0,T06657,P005,2112.0,UPI,2025-07-15,1,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,High School,Satisfied,0,3
538.0,Isha,21.0,Female,71955.0,T06658,P002,1124.0,Credit Card,2025-03-30,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,Diploma,Very Satisfied,1,4
379.0,Aryan,43.0,Male,71850.0,T06659,P003,698.0,UPI,2025-01-02,0,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,Diploma,Neutral,1,2
352.0,Isha,36.0,Male,83324.0,T06660,P004,1242.0,Cash,,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,High School,Neutral,0,2
898.0,Vivaan,54.0,Female,35229.0,T06661,P005,1056.0,Cash,2025-08-07,1,0,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,Master's,Very Satisfied,3,4
376.0,Meera,22.0,Male,45302.0,T06662,P006,1830.0,Credit Card,2025-10-09,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Master's,Dissatisfied,3,1
467.0,Meera,23.0,Male,77210.0,T06663,P004,911.0,Debit Card,2025-02-27,0,0,1,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,Bachelor's,Neutral,2,2
587.0,Kabir,34.0,Male,73861.0,T06664,P001,525.0,Cash,2025-02-17,0,0,1,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,PhD,Very Dissatisfied,4,0
415.0,Aarav,44.0,Male,34099.0,T06665,P004,982.0,Debit Card,2025-06-12,0,0,1,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,PhD,Neutral,4,2
174.0,Vivaan,29.0,Male,97762.0,T06666,P001,1500.0,Credit Card,2025-12-31,1,0,1,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,PhD,Very Dissatisfied,4,0
269.0,Diya,21.0,Male,29859.0,T06667,P005,2552.0,Cash,2025-03-07,1,0,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,Diploma,Very Dissatisfied,1,0
748.0,Riya,33.0,Female,53158.0,T06668,P004,182.0,Debit Card,2025-09-22,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,Bachelor's,Dissatisfied,2,1
705.0,Kabir,38.458750645327825,Female,32281.0,T06669,P005,2932.0,Cash,2025-08-07,1,0,0,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,Bachelor's,Very Dissatisfied,2,0
725.0,,50.0,Male,96427.0,T06670,P001,1635.0,Credit Card,,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,High School,Very Satisfied,0,4
993.0,Kabir,28.0,Female,54462.0,T06671,P004,2352.0,Credit Card,2025-08-18,1,0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,PhD,Satisfied,4,3
664.0,Meera,43.0,Male,43710.0,T06672,P005,377.0,Cash,2025-05-28,0,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,Master's,Dissatisfied,3,1
200.0,Isha,38.0,Female,33065.0,T06673,P001,1206.0,Cash,2025-01-26,1,0,0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,Master's,Very Satisfied,3,4
630.0,Kabir,24.0,Female,56388.0,T06674,P005,2539.0,Credit Card,2025-05-13,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,PhD,Satisfied,4,3
115.0,Isha,53.0,Female,23709.0,T06675,P003,1727.0,Debit Card,2025-08-30,1,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,PhD,Neutral,4,2
860.0,Kabir,20.0,Male,25094.0,,P004,1323.0,Cash,2025-07-26,1,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,PhD,Neutral,4,2
807.0,Meera,44.0,Male,27472.0,T06677,P003,2390.0,Debit Card,2025-10-19,1,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,PhD,Neutral,4,2
377.0,Diya,33.0,Female,47948.0,T06678,P005,1952.0,UPI,2025-06-21,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,PhD,Satisfied,4,3
277.0,Meera,21.0,Female,43115.0,T06679,P004,1332.0,UPI,2025-11-10,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,PhD,Dissatisfied,4,1
226.0,Aarav,58.0,Female,67083.0,T06680,P006,2173.0,Credit Card,,1,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,PhD,Very Satisfied,4,4
430.0,Aryan,32.0,Female,22017.0,T06681,P006,227.0,Cash,2025-05-17,0,0,0,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,Master's,Dissatisfied,3,1
215.0,Riya,31.0,Male,43075.0,T06682,P004,2535.0,Cash,2025-02-28,1,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,High School,Neutral,0,2
942.0,Isha,55.0,Male,64023.0,T06683,P004,2568.0,UPI,2025-05-04,1,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,Diploma,Neutral,1,2
882.0,Aarav,41.0,Male,24236.0,T06684,,2039.0,Cash,2025-09-30,1,0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,Diploma,Dissatisfied,1,1
350.0,Diya,44.0,Male,50100.0,T06685,P004,1460.0,UPI,2025-05-30,1,0,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,Bachelor's,Satisfied,2,3
664.0,Aryan,42.0,Male,97530.0,T06686,P006,465.0,Debit Card,2025-12-08,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,Diploma,Satisfied,1,3
806.0,Isha,19.0,Male,31651.0,T06687,P006,144.0,UPI,2025-09-26,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Master's,Neutral,3,2
910.0,Diya,49.0,Female,68122.0,T06688,P003,1401.0,Debit Card,2025-12-11,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,Master's,Dissatisfied,3,1
798.0,Vivaan,44.0,Male,20234.0,T06689,P003,2838.0,UPI,2025-07-27,1,0,1,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,Diploma,Neutral,1,2
873.0,Riya,25.0,Female,22400.0,T06690,P003,1517.0,Credit Card,2025-10-02,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High School,Very Satisfied,0,4
326.0,Vivaan,31.0,Female,80598.0,T06691,P002,539.0,Debit Card,2025-03-04,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,Bachelor's,Very Satisfied,2,4
398.0,Aarav,38.458750645327825,Male,86186.0,T06692,P005,133.0,Cash,2025-07-12,0,0,1,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,PhD,Neutral,4,2
763.0,Vivaan,38.458750645327825,Female,39416.0,T06693,P006,931.0,Debit Card,2025-03-28,0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,Master's,Very Dissatisfied,3,0
186.0,Vivaan,35.0,Male,64983.489629553194,T06694,P005,2228.0,UPI,2025-11-18,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,PhD,Dissatisfied,4,1
668.0,Diya,48.0,Female,87410.0,T06695,P004,2337.0,UPI,2025-12-14,1,0,0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,High School,Very Satisfied,0,4
659.0,Diya,58.0,Female,79783.0,T06696,P006,267.0,UPI,2025-08-19,0,0,0,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,Diploma,Dissatisfied,1,1
908.0,Aarav,39.0,Female,63671.0,T06697,P003,1509.0,UPI,2025-10-24,1,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,High School,Very Satisfied,0,4
215.0,Diya,58.0,Female,80690.0,T06698,P004,1740.0,Debit Card,2025-12-14,1,0,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,Master's,Very Dissatisfied,3,0
349.0,Aryan,49.0,Male,67165.0,T06699,,2675.0,Credit Card,2025-12-16,1,0,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,Master's,Very Dissatisfied,3,0
757.0,Isha,39.0,Female,23213.0,T06700,P001,2263.0,Cash,2025-11-08,1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,Diploma,Very Dissatisfied,1,0
874.0,Riya,18.0,Female,29644.0,T06701,P004,2457.0,Debit Card,2025-07-13,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,Master's,Very Dissatisfied,3,0
769.0,Aarav,39.0,Male,31263.0,,P005,405.0,Debit Card,2025-12-27,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,PhD,Very Satisfied,4,4
495.0,Vivaan,39.0,Male,37958.0,T06703,P003,972.0,Cash,2025-06-18,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Diploma,Very Satisfied,1,4
603.0,Diya,28.0,Female,62563.0,T06704,P005,1130.0,Credit Card,2025-03-26,1,0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,Diploma,Satisfied,1,3
365.0,Kabir,24.0,Female,75883.0,T06705,P001,2909.0,Cash,2025-12-13,1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,Bachelor's,Very Satisfied,2,4
363.0,Aarav,34.0,Female,236670.0,T06706,P005,834.0,UPI,2025-09-10,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Master's,Very Satisfied,3,4
829.0,Diya,43.0,Female,77698.0,,P001,812.0,UPI,2025-02-21,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Master's,Very Satisfied,3,4
435.0,Meera,25.0,Female,69662.0,T06708,P002,2680.0,Debit Card,2025-01-16,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,PhD,Satisfied,4,3
423.0,Meera,33.0,Female,56241.0,T06709,P005,1298.0,Debit Card,2025-11-08,1,0,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,Diploma,Neutral,1,2
654.0,Isha,38.458750645327825,Male,32113.0,T06710,P002,177.0,UPI,2025-08-28,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,PhD,Dissatisfied,4,1
294.0,Isha,54.0,Female,87983.0,T06711,P001,1316.0,Cash,2025-03-01,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,Diploma,Neutral,1,2
185.0,Riya,28.0,Male,32413.0,T06712,P006,1838.0,Credit Card,2025-11-18,1,0,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,High School,Satisfied,0,3
433.0,Isha,49.0,Male,94229.0,T06713,,2971.0,UPI,2025-09-18,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Master's,Very Satisfied,3,4
,Vivaan,38.458750645327825,Male,64983.489629553194,T06714,,1469.0,Debit Card,2025-04-04,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,Bachelor's,Neutral,2,2
254.0,Diya,25.0,Male,71299.0,T06715,P005,2608.0,Debit Card,2025-11-11,1,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Master's,Very Dissatisfied,3,0
659.0,Riya,42.0,Male,92173.0,T06716,P001,452.0,Debit Card,2025-12-23,0,0,1,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,Bachelor's,Very Dissatisfied,2,0
509.0,Aarav,24.0,Male,54070.0,T06717,P004,946.0,UPI,2025-03-20,0,0,1,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,PhD,Very Dissatisfied,4,0
639.0,Aarav,57.0,Male,34876.0,T06718,P004,1779.0,Debit Card,2025-12-09,1,0,1,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,PhD,Very Satisfied,4,4
975.0,Isha,27.0,Male,44054.0,T06719,P004,1383.0,UPI,2025-01-12,1,0,1,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,Master's,Dissatisfied,3,1
208.0,Kabir,59.0,Female,48385.0,T06720,P006,2919.0,Cash,2025-03-25,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,Bachelor's,Very Dissatisfied,2,0
283.0,Aarav,45.0,Male,47653.0,T06721,P002,1158.0,Cash,2025-06-24,1,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,Diploma,Satisfied,1,3
752.0,Meera,18.0,Female,74840.0,T06722,P004,2027.0,Credit Card,2025-01-18,1,0,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,High School,Very Satisfied,0,4
825.0,Aryan,52.0,Male,30070.0,T06723,,2261.0,Credit Card,2025-10-09,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,PhD,Satisfied,4,3
522.0,Meera,58.0,Male,20797.0,T06724,P004,1406.0,Cash,2025-05-19,1,0,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,Diploma,Very Satisfied,1,4
440.0,Aryan,54.0,Male,73639.0,T06725,P001,481.0,Debit Card,2025-08-04,0,0,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,High School,Very Dissatisfied,0,0
811.0,Isha,47.0,Male,41085.0,T06726,P004,215.0,Credit Card,,0,0,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,High School,Neutral,0,2
,Riya,52.0,Female,72262.0,T06727,,1147.0,Credit Card,2025-09-21,1,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,Diploma,Neutral,1,2
846.0,Isha,59.0,Male,44744.0,T06728,P005,1938.0,Credit Card,2025-01-26,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,High School,Very Dissatisfied,0,0
707.0,Meera,41.0,Female,76964.0,T06729,P001,2290.0,Credit Card,,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,PhD,Very Dissatisfied,4,0
